2022.06.05 15:56:14 ERROR 	at xsbt.boot.Launch$$anonfun$run$1.apply(Launch.scala:111)[0m
2022.06.05 15:56:14 ERROR 	at xsbt.boot.Launch$.withContextLoader(Launch.scala:131)[0m
2022.06.05 15:56:14 ERROR 	at xsbt.boot.Launch$.run(Launch.scala:111)[0m
2022.06.05 15:56:14 ERROR 	at xsbt.boot.Launch$$anonfun$apply$1.apply(Launch.scala:37)[0m
2022.06.05 15:56:14 ERROR 	at xsbt.boot.Launch$.launch(Launch.scala:120)[0m
2022.06.05 15:56:14 ERROR 	at xsbt.boot.Launch$.apply(Launch.scala:20)[0m
2022.06.05 15:56:14 ERROR 	at xsbt.boot.Boot$.runImpl(Boot.scala:56)[0m
2022.06.05 15:56:14 ERROR 	at xsbt.boot.Boot$.main(Boot.scala:18)[0m
2022.06.05 15:56:14 ERROR 	at xsbt.boot.Boot.main(Boot.scala)[0m
2022.06.05 15:56:14 INFO  time: ran 'sbt bloopInstall' in 35s[0m
2022.06.05 15:56:14 ERROR sbt command failed: /usr/lib/jvm/java-11-openjdk-amd64/bin/java -Djline.terminal=jline.UnsupportedTerminal -Dsbt.log.noformat=true -Dfile.encoding=UTF-8 -jar /tmp/metals4326719490132768618/sbt-launch.jar -Dbloop.export-jar-classifiers=sources bloopInstall[0m
2022.06.05 15:56:14 INFO  [info] set current project to effective-scala-democracy (in build file:/home/matthew/Documents/Scala/democracy/)[0m
2022.06.05 15:56:14 INFO  [warn] there's a key that's not used by any other settings/tasks:[0m
2022.06.05 15:56:14 INFO  [warn]  [0m
2022.06.05 15:56:14 INFO  [warn] * democracy / assignmentVersion[0m
2022.06.05 15:56:14 INFO  [warn]   +- /home/matthew/Documents/Scala/democracy/assignment.sbt:4[0m
2022.06.05 15:56:14 INFO  [warn]  [0m
2022.06.05 15:56:14 INFO  [warn] note: a setting might still be used by a command; to exclude a key from this `lintUnused` check[0m
2022.06.05 15:56:14 INFO  [warn] either append it to `Global / excludeLintKeys` or call .withRank(KeyRanks.Invisible) on the key[0m
2022.06.05 15:56:15 INFO  [info] loading settings for project democracy from assignment.sbt,build.sbt ...[0m
2022.06.05 15:56:16 INFO  [info] loading settings for project democracy from assignment.sbt,build.sbt ...[0m
2022.06.05 15:56:15 INFO  [info] set current project to effective-scala-democracy (in build file:/home/matthew/Documents/Scala/democracy/)[0m
2022.06.05 15:56:15 INFO  [warn] there's a key that's not used by any other settings/tasks:[0m
2022.06.05 15:56:15 INFO  [warn]  [0m
2022.06.05 15:56:15 INFO  [warn] * democracy / assignmentVersion[0m
2022.06.05 15:56:15 INFO  [warn]   +- /home/matthew/Documents/Scala/democracy/assignment.sbt:4[0m
2022.06.05 15:56:15 INFO  [warn]  [0m
2022.06.05 15:56:15 INFO  [warn] note: a setting might still be used by a command; to exclude a key from this `lintUnused` check[0m
2022.06.05 15:56:15 INFO  [warn] either append it to `Global / excludeLintKeys` or call .withRank(KeyRanks.Invisible) on the key[0m
2022.06.05 15:56:16 INFO  [info] set current project to effective-scala-democracy (in build file:/home/matthew/Documents/Scala/democracy/)[0m
2022.06.05 15:56:16 INFO  [warn] there's a key that's not used by any other settings/tasks:[0m
2022.06.05 15:56:16 INFO  [warn]  [0m
2022.06.05 15:56:16 INFO  [warn] * democracy / assignmentVersion[0m
2022.06.05 15:56:16 INFO  [warn]   +- /home/matthew/Documents/Scala/democracy/assignment.sbt:4[0m
2022.06.05 15:56:16 INFO  [warn]  [0m
2022.06.05 15:56:16 INFO  [warn] note: a setting might still be used by a command; to exclude a key from this `lintUnused` check[0m
2022.06.05 15:56:16 INFO  [warn] either append it to `Global / excludeLintKeys` or call .withRank(KeyRanks.Invisible) on the key[0m
2022.06.05 15:56:17 INFO  [success] Generated .bloop/democracy.json[0m
2022.06.05 15:56:17 INFO  [success] Generated .bloop/democracy-test.json[0m
2022.06.05 15:56:17 INFO  [success] Total time: 2 s, completed Jun 5, 2022, 3:56:17 PM[0m
2022.06.05 15:56:17 INFO  time: ran 'sbt bloopInstall' in 39s[0m
2022.06.05 15:56:17 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:18 INFO  [success] Generated .bloop/democracy-test.json[0m
2022.06.05 15:56:18 INFO  [success] Generated .bloop/democracy.json[0m
2022.06.05 15:56:18 INFO  [success] Total time: 1 s, completed Jun 5, 2022, 3:56:18 PM[0m
2022.06.05 15:56:17 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:17 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:17 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:17 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/project/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:18 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/project/project/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:18 INFO  time: ran 'sbt bloopInstall' in 38s[0m
2022.06.05 15:56:18 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:18 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:18 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:18 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:18 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/project/project/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:18 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/project/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:18 INFO  [success] Generated .bloop/democracy.json[0m
2022.06.05 15:56:18 INFO  [success] Generated .bloop/democracy-test.json[0m
2022.06.05 15:56:18 INFO  [success] Total time: 2 s, completed Jun 5, 2022, 3:56:18 PM[0m
2022.06.05 15:56:19 INFO  time: ran 'sbt bloopInstall' in 38s[0m
2022.06.05 15:56:19 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:19 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:19 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:19 INFO  Attempting to connect to the build server...[0m
2022.06.05 15:56:19 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/project/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:19 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/project/project/.metals/bsp.trace.json or /home/matthew/.cache/metals/bsp.trace.json[0m
2022.06.05 15:56:21 INFO  time: Connected to build server in 3.74s[0m
2022.06.05 15:56:21 INFO  Connected to Build server: Bloop v1.5.0[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 INFO  time: Connected to build server in 2.64s[0m
2022.06.05 15:56:21 INFO  Connected to Build server: Bloop v1.5.0[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 INFO  time: Connected to build server in 3.45s[0m
2022.06.05 15:56:21 INFO  Connected to Build server: Bloop v1.5.0[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:21 ERROR Empty build targets. Expected at least one build target identifier.[0m
2022.06.05 15:56:29 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.06.05 15:56:29 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.06.05 15:56:29 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.06.05 15:56:29 ERROR error processing file:///home/matthew/.cache/coursier/v1/https/repo1.maven.org/maven2/org/scala-lang/scala3-library_3/3.0.0/scala3-library_3-3.0.0-sources.jar
org.h2.jdbc.JdbcSQLIntegrityConstraintViolationException: Unique index or primary key violation: "PUBLIC.PRIMARY_KEY_E ON PUBLIC.INDEXED_JAR(MD5) VALUES ( /* 1 */ '4213B239F73E8B484D0E9759F59E182D' )"; SQL statement:
insert into indexed_jar (md5) values (?) [23505-212]
	at org.h2.message.DbException.getJdbcSQLException(DbException.java:508)
	at org.h2.message.DbException.getJdbcSQLException(DbException.java:477)
	at org.h2.message.DbException.get(DbException.java:223)
	at org.h2.message.DbException.get(DbException.java:199)
	at org.h2.index.Index.getDuplicateKeyException(Index.java:525)
	at org.h2.mvstore.db.MVSecondaryIndex.checkUnique(MVSecondaryIndex.java:223)
	at org.h2.mvstore.db.MVSecondaryIndex.add(MVSecondaryIndex.java:184)
	at org.h2.mvstore.db.MVTable.addRow(MVTable.java:519)
	at org.h2.command.dml.Insert.insertRows(Insert.java:174)
	at org.h2.command.dml.Insert.update(Insert.java:135)
	at org.h2.command.CommandContainer.executeUpdateWithGeneratedKeys(CommandContainer.java:247)
	at org.h2.command.CommandContainer.update(CommandContainer.java:168)
	at org.h2.command.Command.executeUpdate(Command.java:252)
	at org.h2.jdbc.JdbcPreparedStatement.executeUpdateInternal(JdbcPreparedStatement.java:209)
	at org.h2.jdbc.JdbcPreparedStatement.executeUpdate(JdbcPreparedStatement.java:169)
	at scala.meta.internal.metals.JarTopLevels.putTopLevels(JarTopLevels.scala:85)
	at scala.meta.internal.metals.Indexer.addSourceJarSymbols(Indexer.scala:496)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$5(Indexer.scala:360)
	at scala.collection.IterableOnceOps.foreach(IterableOnce.scala:563)
	at scala.collection.IterableOnceOps.foreach$(IterableOnce.scala:561)
	at scala.collection.AbstractIterable.foreach(Iterable.scala:926)
	at scala.collection.IterableOps$WithFilter.foreach(Iterable.scala:896)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$1(Indexer.scala:351)
	at scala.meta.internal.metals.Indexer.$anonfun$indexDependencySources$1$adapted(Indexer.scala:350)
	at scala.collection.IterableOnceOps.foreach(IterableOnce.scala:563)
	at scala.collection.IterableOnceOps.foreach$(IterableOnce.scala:561)
	at scala.collection.AbstractIterable.foreach(Iterable.scala:926)
	at scala.meta.internal.metals.Indexer.indexDependencySources(Indexer.scala:350)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$14(Indexer.scala:270)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.meta.internal.metals.TimerProvider.timedThunk(TimerProvider.scala:25)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$13(Indexer.scala:263)
	at scala.meta.internal.metals.Indexer.$anonfun$indexWorkspace$13$adapted(Indexer.scala:259)
	at scala.collection.immutable.List.foreach(List.scala:333)
	at scala.meta.internal.metals.Indexer.indexWorkspace(Indexer.scala:259)
	at scala.meta.internal.metals.Indexer.$anonfun$profiledIndexWorkspace$2(Indexer.scala:140)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.meta.internal.metals.TimerProvider.timedThunk(TimerProvider.scala:25)
	at scala.meta.internal.metals.Indexer.$anonfun$profiledIndexWorkspace$1(Indexer.scala:140)
	at scala.runtime.java8.JFunction0$mcV$sp.apply(JFunction0$mcV$sp.scala:18)
	at scala.concurrent.Future$.$anonfun$apply$1(Future.scala:678)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:467)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
	at java.lang.Thread.run(Thread.java:829)
[0m
2022.06.05 15:56:29 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.06.05 15:56:29 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.06.05 15:56:29 INFO  time: indexed workspace in 7.89s[0m
2022.06.05 15:56:29 INFO  time: indexed workspace in 7.73s[0m
2022.06.05 15:56:29 INFO  compiling democracy (1 scala source)[0m
2022.06.05 15:56:29 WARN  Could not find java sources in /usr/lib/jvm/src.zip, /usr/lib/jvm/lib/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/src.zip, /usr/lib/jvm/java-11-openjdk-amd64/lib/src.zip. Java symbols will not be available.[0m
2022.06.05 15:56:29 INFO  time: indexed workspace in 8.15s[0m
2022.06.05 15:56:33 INFO  time: compiled democracy in 3.72s[0m
2022.06.05 15:56:33 INFO  compiling democracy-test (1 scala source)[0m
2022.06.05 15:56:34 INFO  time: compiled democracy-test in 1.5s[0m
error: /home/matthew/Documents/Scala/democracy/.metals/.tmp/.metals/.tmp/Main739224531346787790.scala is not a file
error: /home/matthew/Documents/Scala/democracy/.metals/.tmp/.metals/.tmp/Main-1589513075643756700.scala is not a file
error: /home/matthew/Documents/Scala/democracy/.metals/.tmp/.metals/.tmp/Main-4039718811151893073.scala is not a file
2022.06.05 15:56:54 INFO  tracing is disabled for protocol dap-server, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-server.trace.json or /home/matthew/.cache/metals/dap-server.trace.json[0m
2022.06.05 15:56:54 INFO  tracing is disabled for protocol dap-client, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-client.trace.json or /home/matthew/.cache/metals/dap-client.trace.json[0m
2022.06.05 15:56:54 INFO  Starting debug proxy for [democracy.MajorityJudgementSuite(The median of an empty collection is undefined)][0m
2022.06.05 15:56:55 INFO  Trying to attach to remote debuggee VM localhost:34101 .[0m
2022.06.05 15:56:55 INFO  Attaching to debuggee VM succeeded.[0m
2022.06.05 15:56:55 INFO  Closing debug server tcp://0.0.0.0:36893[0m
2022.06.05 15:56:54 INFO  Canceling debug proxy for [democracy.MajorityJudgementSuite(The median of an empty collection is undefined)][0m
2022.06.05 15:57:02 INFO  Deduplicating compilation of democracy-test from bsp client 'Metals 0.11.6' (since 44.232s)[0m
2022.06.05 15:57:02 INFO  tracing is disabled for protocol dap-server, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-server.trace.json or /home/matthew/.cache/metals/dap-server.trace.json[0m
2022.06.05 15:57:02 INFO  tracing is disabled for protocol dap-client, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-client.trace.json or /home/matthew/.cache/metals/dap-client.trace.json[0m
2022.06.05 15:57:02 INFO  Starting debug proxy for [democracy.MajorityJudgementSuite(The median of a collection with a single element should be that element)][0m
2022.06.05 15:57:02 INFO  Trying to attach to remote debuggee VM localhost:47635 .[0m
2022.06.05 15:57:02 INFO  Attaching to debuggee VM succeeded.[0m
2022.06.05 15:57:03 INFO  Canceling debug proxy for [democracy.MajorityJudgementSuite(The median of a collection with a single element should be that element)][0m
2022.06.05 15:57:02 INFO  Closing debug server tcp://0.0.0.0:40355[0m
2022.06.05 15:57:06 INFO  Deduplicating compilation of democracy from bsp client 'Metals 0.11.6' (since 47.663s)[0m
2022.06.05 15:57:06 INFO  tracing is disabled for protocol dap-server, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-server.trace.json or /home/matthew/.cache/metals/dap-server.trace.json[0m
2022.06.05 15:57:06 INFO  tracing is disabled for protocol dap-client, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-client.trace.json or /home/matthew/.cache/metals/dap-client.trace.json[0m
2022.06.05 15:57:06 INFO  Starting debug proxy for [democracy.MajorityJudgementSuite(The median of a collection with two elements can be any of those two elements)][0m
2022.06.05 15:57:06 INFO  Trying to attach to remote debuggee VM localhost:42813 .[0m
2022.06.05 15:57:06 INFO  Attaching to debuggee VM succeeded.[0m
2022.06.05 15:57:06 INFO  Canceling debug proxy for [democracy.MajorityJudgementSuite(The median of a collection with two elements can be any of those two elements)][0m
2022.06.05 15:57:06 INFO  Closing debug server tcp://0.0.0.0:36949[0m
2022.06.05 16:03:59 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:03:59 INFO  time: compiled democracy in 0.74s[0m
2022.06.05 16:04:34 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:04:34 INFO  time: compiled democracy in 0.46s[0m
2022.06.05 16:08:13 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:08:13 INFO  time: compiled democracy in 0.13s[0m
2022.06.05 16:09:19 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:09:19 INFO  time: compiled democracy in 0.34s[0m
Jun 05, 2022 4:19:28 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1007
2022.06.05 16:19:32 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:19:32 INFO  time: compiled democracy in 0.45s[0m
2022.06.05 16:19:55 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:19:55 INFO  time: compiled democracy in 0.29s[0m
2022.06.05 16:20:05 INFO  Deduplicating compilation of democracy from bsp client 'Metals 0.11.6' (since 23m 47.256s)[0m
2022.06.05 16:20:05 INFO  tracing is disabled for protocol dap-server, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-server.trace.json or /home/matthew/.cache/metals/dap-server.trace.json[0m
2022.06.05 16:20:05 INFO  tracing is disabled for protocol dap-client, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-client.trace.json or /home/matthew/.cache/metals/dap-client.trace.json[0m
2022.06.05 16:20:05 INFO  Starting debug proxy for [democracy.MajorityJudgementSuite(The first (resp. second) half of a sorted collection should be lower (resp. higher) than the median grade)][0m
2022.06.05 16:20:05 INFO  Trying to attach to remote debuggee VM localhost:53013 .[0m
2022.06.05 16:20:05 INFO  Attaching to debuggee VM succeeded.[0m
2022.06.05 16:20:06 INFO  Canceling debug proxy for [democracy.MajorityJudgementSuite(The first (resp. second) half of a sorted collection should be lower (resp. higher) than the median grade)][0m
2022.06.05 16:20:05 INFO  Closing debug server tcp://0.0.0.0:34893[0m
2022.06.05 16:20:10 INFO  Deduplicating compilation of democracy from bsp client 'Metals 0.11.6' (since 23m 51.851s)[0m
2022.06.05 16:20:10 INFO  tracing is disabled for protocol dap-server, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-server.trace.json or /home/matthew/.cache/metals/dap-server.trace.json[0m
2022.06.05 16:20:10 INFO  tracing is disabled for protocol dap-client, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-client.trace.json or /home/matthew/.cache/metals/dap-client.trace.json[0m
2022.06.05 16:20:10 INFO  Starting debug proxy for [democracy.MajorityJudgementSuite(A median value minimizes the arithmetic mean of the absolute deviations of a collection)][0m
2022.06.05 16:20:10 INFO  Trying to attach to remote debuggee VM localhost:33409 .[0m
2022.06.05 16:20:10 INFO  Attaching to debuggee VM succeeded.[0m
2022.06.05 16:20:11 INFO  Canceling debug proxy for [democracy.MajorityJudgementSuite(A median value minimizes the arithmetic mean of the absolute deviations of a collection)][0m
2022.06.05 16:20:10 INFO  Closing debug server tcp://0.0.0.0:46861[0m
Jun 05, 2022 4:20:12 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleCancellation
WARNING: Unmatched cancel notification for request id 1069
2022.06.05 16:20:15 INFO  Deduplicating compilation of democracy from bsp client 'Metals 0.11.6' (since 23m 56.48s)[0m
2022.06.05 16:20:15 INFO  Deduplicating compilation of democracy-test from bsp client 'Metals 0.11.6' (since 23m 56.483s)[0m
2022.06.05 16:20:15 INFO  tracing is disabled for protocol dap-server, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-server.trace.json or /home/matthew/.cache/metals/dap-server.trace.json[0m
2022.06.05 16:20:15 INFO  tracing is disabled for protocol dap-client, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/matthew/Documents/Scala/democracy/.metals/dap-client.trace.json or /home/matthew/.cache/metals/dap-client.trace.json[0m
2022.06.05 16:20:15 INFO  Starting debug proxy for [democracy.MajorityJudgementSuite(The winner is the candidate that received an absolute majority of the highest grades given by all the voters)][0m
2022.06.05 16:20:15 INFO  Trying to attach to remote debuggee VM localhost:36483 .[0m
2022.06.05 16:20:15 INFO  Attaching to debuggee VM succeeded.[0m
2022.06.05 16:20:15 INFO  Canceling debug proxy for [democracy.MajorityJudgementSuite(The winner is the candidate that received an absolute majority of the highest grades given by all the voters)][0m
2022.06.05 16:20:15 INFO  Closing debug server tcp://0.0.0.0:38853[0m
2022.06.05 16:30:41 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:30:41 INFO  time: compiled democracy in 0.35s[0m
2022.06.05 16:31:54 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:31:54 INFO  time: compiled democracy in 0.42s[0m
2022.06.05 16:32:56 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:32:56 INFO  time: compiled democracy in 0.11s[0m
2022.06.05 16:32:56 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:32:57 INFO  time: compiled democracy in 0.12s[0m
2022.06.05 16:33:10 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:33:10 INFO  time: compiled democracy in 0.29s[0m
2022.06.05 16:34:38 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:34:38 INFO  time: compiled democracy in 0.1s[0m
2022.06.05 16:37:06 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:37:06 INFO  time: compiled democracy in 0.31s[0m
2022.06.05 16:37:26 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:37:26 INFO  time: compiled democracy in 0.29s[0m
2022.06.05 16:37:32 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:37:32 INFO  time: compiled democracy in 0.24s[0m
2022.06.05 16:38:53 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:38:53 INFO  time: compiled democracy in 0.24s[0m
2022.06.05 16:39:08 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:39:08 INFO  time: compiled democracy in 0.26s[0m
2022.06.05 16:39:21 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:39:21 INFO  time: compiled democracy in 0.24s[0m
2022.06.05 16:40:17 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:40:17 INFO  time: compiled democracy in 0.21s[0m
2022.06.05 16:42:01 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:42:01 INFO  time: compiled democracy in 0.22s[0m
2022.06.05 16:43:04 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:43:04 INFO  time: compiled democracy in 0.35s[0m
2022.06.05 16:46:30 INFO  compiling democracy (1 scala source)[0m
2022.06.05 16:46:30 INFO  time: compiled democracy in 0.49s[0m
2022.06.06 21:12:52 INFO  compiling democracy (1 scala source)[0m
2022.06.06 21:12:52 INFO  time: compiled democracy in 0.19s[0m
2022.06.06 21:19:10 INFO  running '/usr/lib/jvm/java-11-openjdk-amd64/bin/java -Djline.terminal=jline.UnsupportedTerminal -Dsbt.log.noformat=true -Dfile.encoding=UTF-8 -jar /tmp/metals9603906875880626244/sbt-launch.jar -Dbloop.export-jar-classifiers=sources bloopInstall'[0m
2022.06.06 21:19:10 INFO  [info] welcome to sbt 1.5.0 (Private Build Java 11.0.15)[0m
2022.06.06 21:19:10 INFO  [info] loading settings for project democracy-build-build-build from metals.sbt ...[0m
2022.06.06 21:19:10 INFO  [info] loading project definition from /home/matthew/Documents/Scala/democracy/project/project/project[0m
2022.06.06 21:19:12 INFO  [info] loading settings for project democracy-build-build from metals.sbt ...[0m
2022.06.06 21:19:12 INFO  [info] loading project definition from /home/matthew/Documents/Scala/democracy/project/project[0m
2022.06.06 21:19:13 INFO  [success] Generated .bloop/democracy-build-build.json[0m
2022.06.06 21:19:13 INFO  [success] Total time: 1 s, completed Jun 6, 2022, 9:19:13 PM[0m
2022.06.06 21:19:13 INFO  [info] loading settings for project democracy-build from buildSettings.sbt,metals.sbt,plugins.sbt ...[0m
2022.06.06 21:19:13 INFO  [info] loading project definition from /home/matthew/Documents/Scala/democracy/project[0m
2022.06.06 21:19:13 INFO  [success] Generated .bloop/democracy-build.json[0m
2022.06.06 21:19:13 INFO  [success] Total time: 1 s, completed Jun 6, 2022, 9:19:14 PM[0m
2022.06.06 21:19:14 INFO  [info] loading settings for project democracy from assignment.sbt,build.sbt ...[0m
2022.06.06 21:19:14 INFO  [info] set current project to effective-scala-democracy (in build file:/home/matthew/Documents/Scala/democracy/)[0m
2022.06.06 21:19:14 INFO  [warn] there's a key that's not used by any other settings/tasks:[0m
2022.06.06 21:19:14 INFO  [warn]  [0m
2022.06.06 21:19:14 INFO  [warn] * democracy / assignmentVersion[0m
2022.06.06 21:19:14 INFO  [warn]   +- /home/matthew/Documents/Scala/democracy/assignment.sbt:4[0m
2022.06.06 21:19:14 INFO  [warn]  [0m
2022.06.06 21:19:14 INFO  [warn] note: a setting might still be used by a command; to exclude a key from this `lintUnused` check[0m
2022.06.06 21:19:14 INFO  [warn] either append it to `Global / excludeLintKeys` or call .withRank(KeyRanks.Invisible) on the key[0m
2022.06.06 21:19:14 INFO  [success] Generated .bloop/democracy.json[0m
2022.06.06 21:19:14 INFO  [success] Generated .bloop/democracy-test.json[0m
